car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_km
Hyundai Grand,Hyundai,Grand,6,19526,Dealer,Petrol,Manual,18.9,1197,81.86,5,540000,9.879553402240496
Toyota Innova,Toyota,Innova,11,195000,Individual,Diesel,Manual,12.8,2494,102.0,8,480000,12.180759965737863
Maruti Swift Dzire,Maruti,Swift Dzire,3,14506,Dealer,Petrol,Automatic,22.0,1197,81.8,5,765000,9.582386570538903
Maruti Baleno,Maruti,Baleno,2,25000,Individual,Petrol,Manual,21.4,1197,83.1,5,736000,10.12667110305036
Maruti Wagon R,Maruti,Wagon R,7,70000,Individual,Petrol,Manual,20.51,998,67.04,5,325000,11.156264806643742
Volkswagen Polo,Volkswagen,Polo,10,63000,Dealer,Petrol,Manual,16.47,1198,73.9,5,250000,11.050905878263567
Maruti Swift Dzire,Maruti,Swift Dzire,5,63581,Dealer,Petrol,Manual,20.85,1197,83.14,5,575000,11.060085690402891
Hyundai i10,Hyundai,i10,11,100000,Dealer,Petrol,Manual,20.36,1197,78.9,5,170000,11.51293546492023
Skoda Rapid,Skoda,Rapid,8,85500,Individual,Diesel,Manual,20.5,1598,103.5,5,270000,11.356283350762888
Volkswagen Polo,Volkswagen,Polo,5,78000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,725000,11.264476926102367
Maruti Ertiga,Maruti,Ertiga,6,35020,Dealer,Diesel,Manual,24.2,1498,93.87,7,740000,10.463703160543519
Hyundai i10,Hyundai,i10,11,68000,Dealer,Petrol,Automatic,16.95,1197,78.9,5,325000,11.127277689932466
Hyundai Grand,Hyundai,Grand,2,10000,Individual,Petrol,Manual,18.9,1197,81.86,5,540000,9.210440366976517
Maruti Wagon R,Maruti,Wagon R,12,20000,Individual,Petrol,Manual,18.9,1061,67.0,5,200000,9.90353755128617
Maruti Ignis,Maruti,Ignis,3,10503,Trustmark Dealer,Petrol,Automatic,20.89,1197,81.8,5,535000,9.259511415982631
Honda City,Honda,City,4,12729,Dealer,Petrol,Manual,17.14,1497,117.6,5,1138000,9.451716691551452
Mahindra KUV,Mahindra,KUV,5,72643,Dealer,Diesel,Manual,25.32,1198,77.0,5,475000,11.193326077838389
Maruti Wagon R,Maruti,Wagon R,6,25000,Individual,Petrol,Manual,20.51,998,67.06,5,375000,10.12667110305036
Honda City,Honda,City,15,89000,Dealer,Petrol,Manual,17.7,1497,78.0,5,135000,11.39640288460621
Hyundai Creta,Hyundai,Creta,4,7900,Dealer,Petrol,Manual,15.29,1591,121.3,5,1175000,8.974744612722734
Volkswagen Polo,Volkswagen,Polo,6,95000,Dealer,Diesel,Manual,20.14,1498,88.8,5,555000,11.461642696843066
Hyundai Verna,Hyundai,Verna,9,100000,Individual,Diesel,Manual,22.32,1582,126.3,5,400000,11.51293546492023
Hyundai Grand,Hyundai,Grand,2,10000,Individual,Petrol,Manual,18.9,1197,81.86,5,530000,9.210440366976517
Maruti Alto,Maruti,Alto,9,25000,Individual,Petrol,Manual,20.92,998,67.1,5,270000,10.12667110305036
Volkswagen Vento,Volkswagen,Vento,8,110000,Individual,Diesel,Manual,20.54,1598,103.6,5,350000,11.608244735642321
Honda Jazz,Honda,Jazz,4,30000,Dealer,Petrol,Manual,18.7,1199,88.7,5,550000,10.308985993422082
Maruti Ertiga,Maruti,Ertiga,4,63000,Individual,Diesel,Manual,24.52,1248,88.5,7,750000,11.050905878263567
Renault Duster,Renault,Duster,5,43811,Dealer,Diesel,Manual,19.87,1461,83.8,5,890000,10.687663031443638
Hyundai i20,Hyundai,i20,6,56490,Dealer,Diesel,Manual,22.54,1396,88.73,5,525000,10.94183661241081
Maruti Alto,Maruti,Alto,7,19000,Dealer,Petrol,Manual,22.74,796,47.3,5,325000,9.852246888342531
Hyundai i20,Hyundai,i20,11,100000,Individual,Petrol,Manual,17.0,1197,80.0,5,200000,11.51293546492023
Volkswagen Polo,Volkswagen,Polo,7,78000,Dealer,Diesel,Manual,20.14,1498,88.8,5,450000,11.264476926102367
Honda City,Honda,City,9,58000,Dealer,Petrol,Manual,17.0,1497,118.0,5,575000,10.968215530759236
Maruti Wagon R,Maruti,Wagon R,12,70000,Individual,Petrol,Manual,18.9,1061,67.0,5,134000,11.156264806643742
Hyundai Grand,Hyundai,Grand,5,27471,Dealer,Petrol,Automatic,18.9,1197,82.0,5,480000,10.220922583137257
Toyota Innova,Toyota,Innova,8,75000,Dealer,Diesel,Manual,12.8,2494,102.0,7,650000,11.225256725762893
Volkswagen Polo,Volkswagen,Polo,9,104233,Dealer,Diesel,Manual,22.07,1199,73.9,5,380000,11.55439365066399
Maruti Ertiga,Maruti,Ertiga,7,51000,Dealer,Petrol,Manual,16.02,1373,93.7,7,625000,10.839600519357369
Hyundai i10,Hyundai,i10,8,71236,Dealer,Petrol,Manual,20.36,1197,78.9,5,310000,11.1737676253434
Maruti Ciaz,Maruti,Ciaz,3,21052,Trustmark Dealer,Petrol,Automatic,19.12,1373,91.1,5,885000,9.954798346770556
Volkswagen Vento,Volkswagen,Vento,7,68000,Individual,Petrol,Manual,15.04,1598,103.2,5,440000,11.127277689932466
Maruti Wagon R,Maruti,Wagon R,3,40000,Individual,Petrol,Manual,20.51,998,67.04,5,430000,10.596659732783579
Maruti Vitara,Maruti,Vitara,5,90000,Individual,Diesel,Manual,24.3,1248,88.5,5,735000,11.407576060361786
Hyundai Grand,Hyundai,Grand,4,9687,Dealer,Petrol,Manual,18.9,1197,82.0,5,560000,9.178643285232928
Maruti Swift Dzire,Maruti,Swift Dzire,8,80000,Individual,Diesel,Manual,23.4,1248,74.0,5,400000,11.289794413577894
Maruti Celerio,Maruti,Celerio,5,25000,Individual,Petrol,Automatic,23.1,998,67.04,5,480000,10.12667110305036
Tata Nexon,Tata,Nexon,2,20000,Individual,Petrol,Manual,17.0,1198,108.5,5,675000,9.90353755128617
Maruti Swift Dzire,Maruti,Swift Dzire,5,50000,Dealer,Diesel,Manual,26.59,1248,74.0,5,655000,10.819798284210286
Volkswagen Vento,Volkswagen,Vento,9,56527,Dealer,Petrol,Manual,15.04,1598,103.6,5,500000,10.942491369598926
Maruti Dzire VXI,Maruti,Dzire VXI,1,10000,Individual,Petrol,Manual,23.26,1197,88.5,5,550000,9.210440366976517
Honda City,Honda,City,5,56210,Dealer,Petrol,Manual,17.8,1497,117.3,5,715000,10.936867746266623
Maruti Alto,Maruti,Alto,12,80000,Individual,Petrol,Manual,19.7,796,46.3,5,215000,11.289794413577894
Toyota Yaris,Toyota,Yaris,3,17000,Dealer,Petrol,Manual,17.18,1496,105.94,5,1000000,9.741027444837728
Honda Jazz,Honda,Jazz,9,57000,Dealer,Petrol,Manual,16.7,1198,88.8,5,325000,10.950824090522445
Ford Ecosport,Ford,Ecosport,3,30000,Individual,Diesel,Manual,23.0,1498,98.96,5,765000,10.308985993422082
Volkswagen Polo,Volkswagen,Polo,3,36000,Dealer,Diesel,Manual,20.14,1498,88.0,5,790000,10.491301994830229
Hyundai i20,Hyundai,i20,2,16000,Dealer,Petrol,Manual,18.6,1197,81.83,5,660000,9.680406499268875
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,15,78000,Dealer,Petrol,Automatic,10.5,1796,157.7,5,500000,11.264476926102367
Maruti Swift Dzire,Maruti,Swift Dzire,4,35000,Dealer,Diesel,Automatic,28.4,1248,74.0,5,825000,10.463131911491967
Renault Duster,Renault,Duster,4,40000,Individual,Petrol,Automatic,14.99,1498,104.5,5,900000,10.596659732783579
Honda Amaze,Honda,Amaze,8,28802,Dealer,Petrol,Automatic,15.5,1198,86.7,5,450000,10.268234827365733
Hyundai i10,Hyundai,i10,11,40685,Dealer,Petrol,Manual,20.36,1197,78.9,5,270000,10.613639331911896
Honda Jazz,Honda,Jazz,6,55937,Dealer,Petrol,Manual,18.7,1199,88.7,5,635000,10.93199921352475
Skoda Superb,Skoda,Superb,9,81131,Dealer,Diesel,Manual,17.2,1968,138.1,5,630000,11.303832736878679
Honda CR-V,Honda,CR-V,17,87000,Dealer,Petrol,Automatic,13.7,1997,153.86,5,450000,11.373674891823535
Maruti Celerio,Maruti,Celerio,5,40775,Dealer,Petrol,Manual,23.1,998,67.04,5,445000,10.615848952019878
Audi A6,Audi,A6,8,45000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1390000,10.714439990727769
Tata Nexon,Tata,Nexon,3,70000,Individual,Diesel,Manual,21.5,1497,108.5,5,733000,11.156264806643742
Hyundai Creta,Hyundai,Creta,4,100000,Individual,Diesel,Manual,21.38,1396,88.7,5,800000,11.51293546492023
Maruti Swift,Maruti,Swift,5,50000,Dealer,Diesel,Manual,25.2,1248,74.0,5,640000,10.819798284210286
Hyundai Venue,Hyundai,Venue,2,9500,Dealer,Diesel,Manual,23.7,1396,88.7,5,1075000,9.15915233520675
Hyundai i20,Hyundai,i20,8,74947,Dealer,Petrol,Manual,18.5,1197,82.9,5,495000,11.224549818718403
Hyundai Grand,Hyundai,Grand,6,5000,Individual,Petrol,Manual,18.9,1197,82.0,5,399000,8.517393171418904
Maruti S-Presso,Maruti,S-Presso,1,5000,Individual,Petrol,Manual,21.7,998,67.0,5,550000,8.517393171418904
Hyundai Grand,Hyundai,Grand,5,45000,Dealer,Petrol,Manual,18.9,1197,82.0,5,550000,10.714439990727769
Hyundai i20,Hyundai,i20,5,64500,Individual,Diesel,Manual,22.54,1396,88.73,5,749000,11.07443600653965
Maruti Swift Dzire,Maruti,Swift Dzire,6,70000,Individual,Diesel,Manual,26.59,1248,74.0,5,500000,11.156264806643742
Tata Nexon,Tata,Nexon,2,10000,Individual,Petrol,Automatic,17.0,1198,108.5,5,700000,9.210440366976517
Maruti Wagon R,Maruti,Wagon R,7,67532,Dealer,CNG,Manual,26.6,998,58.16,5,315000,11.120371646282273
Audi A6,Audi,A6,11,86000,Dealer,Diesel,Automatic,12.4,2698,179.5,5,1100000,11.362114203075018
Volkswagen Vento,Volkswagen,Vento,8,100000,Dealer,Diesel,Manual,20.34,1498,103.2,5,399000,11.51293546492023
Hyundai Grand,Hyundai,Grand,2,1200,Dealer,Petrol,Manual,18.9,1197,81.86,5,611000,7.0909098220799835
Maruti Swift,Maruti,Swift,3,15000,Individual,Petrol,Manual,22.0,1197,81.8,5,729000,9.61587214452889
Hyundai Verna,Hyundai,Verna,4,32200,Dealer,Petrol,Automatic,17.1,1591,121.4,5,945000,10.379752786950895
Volkswagen Polo,Volkswagen,Polo,5,31000,Dealer,Petrol,Manual,16.47,1198,74.0,5,685000,10.34177474101152
Maruti Swift,Maruti,Swift,8,90000,Dealer,Diesel,Manual,22.9,1248,74.0,5,525000,11.407576060361786
Honda City,Honda,City,11,90000,Individual,Petrol,Manual,17.0,1497,118.0,5,300000,11.407576060361786
Maruti Celerio,Maruti,Celerio,5,100000,Individual,Petrol,Automatic,23.1,998,67.04,5,400000,11.51293546492023
Ford Figo,Ford,Figo,8,46584,Dealer,Petrol,Manual,15.6,1196,70.0,5,325000,10.749033879884525
Maruti Ciaz,Maruti,Ciaz,5,62000,Dealer,Diesel,Manual,28.09,1248,88.5,5,725000,11.034905792929415
Hyundai Verna,Hyundai,Verna,8,81000,Dealer,Petrol,Automatic,17.1,1591,121.4,5,425000,11.302216779257382
Maruti Ciaz,Maruti,Ciaz,3,33000,Dealer,Petrol,Automatic,19.12,1373,91.1,5,945000,10.404293143019792
Honda Amaze,Honda,Amaze,2,18005,Dealer,Petrol,Automatic,18.1,1199,88.7,5,785000,9.798460314668421
Hyundai i10,Hyundai,i10,9,15000,Individual,Petrol,Manual,20.36,1197,78.9,5,220000,9.61587214452889
Honda City,Honda,City,12,63000,Individual,Petrol,Manual,17.0,1497,118.0,5,260000,11.050905878263567
Maruti Alto,Maruti,Alto,8,32000,Dealer,Petrol,Manual,23.95,998,67.05,5,240000,10.373522431293592
Maruti Baleno,Maruti,Baleno,4,54000,Dealer,Petrol,Manual,21.4,1197,83.1,5,580000,10.896757843893464
Hyundai i20,Hyundai,i20,9,53000,Dealer,Diesel,Manual,21.9,1396,90.0,5,385000,10.87806606028079
Mahindra Scorpio,Mahindra,Scorpio,4,110000,Individual,Diesel,Manual,15.4,1997,120.0,7,800000,11.608244735642321
Hyundai i10,Hyundai,i10,12,80000,Individual,Petrol,Manual,20.36,1197,78.9,5,130000,11.289794413577894
Datsun GO,Datsun,GO,6,27000,Dealer,Petrol,Manual,19.44,1198,67.0,7,295000,10.203629181337648
Hyundai i20,Hyundai,i20,8,65000,Dealer,Diesel,Manual,21.9,1396,88.76,5,475000,11.082157933374816
Ford Figo,Ford,Figo,8,97358,Dealer,Diesel,Manual,20.0,1399,68.05,5,365000,11.486160456450074
Mahindra Scorpio,Mahindra,Scorpio,8,40000,Individual,Diesel,Manual,14.0,2523,75.0,8,550000,10.596659732783579
Maruti Alto,Maruti,Alto,14,60000,Individual,Petrol,Manual,19.7,796,46.3,5,80000,11.002116507732017
Maruti Baleno,Maruti,Baleno,4,43318,Dealer,Petrol,Automatic,19.56,1197,81.8,5,750000,10.676346616822633
Maruti Alto,Maruti,Alto,5,6800,Individual,Petrol,Manual,24.7,796,47.3,5,300000,8.824824939175638
Hyundai Creta,Hyundai,Creta,4,32000,Dealer,Petrol,Automatic,13.0,1591,121.3,5,1125000,10.373522431293592
Maruti Alto,Maruti,Alto,10,32000,Dealer,Petrol,Manual,20.92,998,67.1,5,200000,10.373522431293592
Hyundai i20,Hyundai,i20,3,32300,Individual,Diesel,Manual,21.19,1396,88.73,5,800000,10.382853468483827
Hyundai Verna,Hyundai,Verna,3,69000,Dealer,Diesel,Manual,22.0,1582,126.2,5,1200000,11.141876276228
Hyundai i20,Hyundai,i20,5,57000,Individual,Diesel,Manual,22.54,1396,88.73,5,530000,10.950824090522445
Honda City,Honda,City,5,46000,Dealer,Diesel,Manual,26.0,1498,98.6,5,650000,10.736418414365376
Maruti Ertiga,Maruti,Ertiga,4,40000,Individual,Petrol,Automatic,17.03,1373,91.1,7,720000,10.596659732783579
Hyundai i10,Hyundai,i10,11,70000,Individual,Petrol,Manual,20.36,1197,78.9,5,300000,11.156264806643742
Maruti Alto,Maruti,Alto,4,20920,Dealer,Petrol,Manual,24.7,796,47.3,5,310000,9.948508718183648
Mahindra XUV500,Mahindra,XUV500,6,85000,Individual,Diesel,Manual,16.0,2179,140.0,7,1300000,11.350418300109132
BMW 3,BMW,3,10,75100,Dealer,Diesel,Automatic,13.2,1995,170.0,5,1025000,11.226589153242802
Hyundai Verna,Hyundai,Verna,10,54000,Dealer,Petrol,Manual,17.1,1591,121.3,5,451000,10.896757843893464
Mahindra XUV500,Mahindra,XUV500,6,86000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1175000,11.362114203075018
Renault Duster,Renault,Duster,7,80000,Individual,Diesel,Manual,19.01,1461,108.45,5,710000,11.289794413577894
Hyundai Creta,Hyundai,Creta,4,33000,Dealer,Petrol,Manual,15.8,1591,121.3,5,1140000,10.404293143019792
Hyundai Creta,Hyundai,Creta,6,51000,Dealer,Diesel,Manual,21.38,1396,88.7,5,910000,10.839600519357369
Hyundai Verna,Hyundai,Verna,6,31500,Individual,Petrol,Manual,17.01,1591,121.3,5,600000,10.357774570341576
Honda Jazz,Honda,Jazz,6,35380,Dealer,Diesel,Manual,27.3,1498,98.6,5,660000,10.473930231870588
Toyota Innova,Toyota,Innova,8,95000,Dealer,Diesel,Manual,12.99,2494,100.6,8,925000,11.461642696843066
Volkswagen Polo,Volkswagen,Polo,6,62000,Dealer,Diesel,Manual,20.14,1498,88.0,5,675000,11.034905792929415
Honda City,Honda,City,5,27000,Individual,Petrol,Manual,17.8,1497,117.3,5,650000,10.203629181337648
Maruti Swift Dzire,Maruti,Swift Dzire,8,70000,Individual,Diesel,Manual,23.4,1248,74.0,5,600000,11.156264806643742
Maruti Eeco,Maruti,Eeco,2,1500,Individual,Petrol,Manual,15.37,1196,73.0,5,380000,7.313886831633462
Honda Jazz,Honda,Jazz,5,44480,Dealer,Petrol,Automatic,19.0,1199,88.7,5,625000,10.702817410686135
Honda Amaze,Honda,Amaze,8,57000,Dealer,Petrol,Automatic,18.1,1199,88.7,5,425000,10.950824090522445
Maruti Celerio,Maruti,Celerio,4,20000,Individual,Petrol,Automatic,23.1,998,67.04,5,450000,9.90353755128617
Honda City,Honda,City,6,90000,Individual,Petrol,Automatic,18.0,1497,117.3,5,750000,11.407576060361786
Honda City,Honda,City,11,80000,Individual,Petrol,Automatic,16.8,1497,118.0,5,400000,11.289794413577894
Honda Jazz,Honda,Jazz,6,19567,Dealer,Petrol,Manual,18.7,1199,88.7,5,575000,9.881650857926953
Maruti Baleno,Maruti,Baleno,5,60000,Individual,Petrol,Manual,21.4,1197,83.1,5,500000,11.002116507732017
Maruti Celerio,Maruti,Celerio,7,39800,Dealer,Petrol,Automatic,23.1,998,67.04,5,375000,10.591647316585027
Hyundai i10,Hyundai,i10,9,58500,Dealer,Petrol,Automatic,16.95,1197,78.9,5,325000,10.97679912709094
Maruti Ignis,Maruti,Ignis,3,33000,Dealer,Petrol,Manual,20.89,1197,81.8,5,550000,10.404293143019792
Tata Nexon,Tata,Nexon,3,12000,Dealer,Diesel,Manual,21.5,1497,108.5,5,821000,9.392745258631441
Maruti Alto,Maruti,Alto,16,91000,Dealer,Petrol,Manual,19.7,796,46.3,5,125000,11.418625774449598
Maruti Alto,Maruti,Alto,4,9000,Dealer,Petrol,Manual,23.95,998,67.05,5,335000,9.105090961257085
Maruti Celerio,Maruti,Celerio,7,26000,Dealer,Petrol,Automatic,23.1,998,67.04,5,460000,10.165890277802454
Renault KWID,Renault,KWID,5,40087,Dealer,Petrol,Manual,23.01,999,67.0,5,310000,10.59883231663956
Renault KWID,Renault,KWID,3,50000,Individual,Petrol,Manual,25.17,799,53.3,5,300000,10.819798284210286
Maruti Ertiga,Maruti,Ertiga,5,48782,Dealer,Diesel,Manual,20.77,1248,88.8,7,890000,10.795137170493833
Maruti Vitara,Maruti,Vitara,4,70000,Individual,Diesel,Manual,24.3,1248,88.5,5,680000,11.156264806643742
Maruti Swift Dzire,Maruti,Swift Dzire,1,18000,Dealer,Petrol,Manual,21.21,1197,81.8,5,800000,9.798182590890704
Ford Figo,Ford,Figo,6,100000,Individual,Diesel,Manual,25.83,1498,99.0,5,400000,11.51293546492023
Maruti Celerio,Maruti,Celerio,5,27521,Dealer,Petrol,Automatic,23.1,998,67.04,5,455000,10.222740963825228
Maruti Swift Dzire,Maruti,Swift Dzire,12,40000,Individual,Petrol,Manual,17.5,1197,85.8,5,290000,10.596659732783579
Honda Amaze,Honda,Amaze,8,70000,Individual,Diesel,Manual,25.8,1498,98.6,5,400000,11.156264806643742
Hyundai Creta,Hyundai,Creta,4,90000,Individual,Petrol,Manual,15.29,1591,121.3,5,1180000,11.407576060361786
Volkswagen Polo,Volkswagen,Polo,5,24000,Dealer,Petrol,Automatic,17.2,1197,103.6,5,700000,10.085850775128717
Honda City,Honda,City,7,60568,Dealer,Petrol,Manual,17.4,1497,117.6,5,650000,11.01153849001536
Maruti Wagon R,Maruti,Wagon R,5,29000,Individual,Petrol,Automatic,20.51,998,67.0,5,365000,10.275085591132715
Tata Nexon,Tata,Nexon,3,23962,Dealer,Petrol,Automatic,17.0,1198,108.5,5,875000,10.084266253072569
Maruti Ciaz,Maruti,Ciaz,3,27000,Dealer,Diesel,Manual,28.09,1248,88.5,5,965000,10.203629181337648
Maruti Baleno,Maruti,Baleno,4,55000,Dealer,Diesel,Manual,27.39,1248,74.0,5,675000,10.915106645867503
Maruti Vitara,Maruti,Vitara,3,28900,Dealer,Diesel,Automatic,24.3,1248,88.5,5,895000,10.27163147557801
Skoda Rapid,Skoda,Rapid,7,72000,Dealer,Diesel,Manual,20.5,1598,103.5,5,485000,11.184435286790631
Maruti Celerio,Maruti,Celerio,6,15000,Dealer,Petrol,Manual,23.1,998,67.04,5,475000,9.61587214452889
Renault Duster,Renault,Duster,6,66000,Dealer,Diesel,Manual,20.46,1461,83.8,5,625000,11.097425172408931
Maruti Swift,Maruti,Swift,13,73000,Dealer,Diesel,Manual,17.8,1248,75.0,5,250000,11.19822841866684
Honda City,Honda,City,5,49590,Dealer,Petrol,Manual,17.8,1497,117.3,5,725000,10.81156464463578
Mahindra Scorpio,Mahindra,Scorpio,15,122524,Dealer,Diesel,Manual,12.05,2179,120.0,8,265000,11.716070369777748
Skoda Rapid,Skoda,Rapid,9,100000,Individual,Petrol,Manual,15.0,1598,103.6,5,300000,11.51293546492023
Hyundai i20,Hyundai,i20,6,50000,Individual,Diesel,Manual,22.54,1396,88.73,5,680000,10.819798284210286
Honda Civic,Honda,Civic,12,66000,Dealer,Petrol,Manual,13.5,1799,130.0,5,275000,11.097425172408931
Hyundai i10,Hyundai,i10,11,80000,Individual,Petrol,Manual,20.36,1197,78.9,5,180000,11.289794413577894
Maruti Swift Dzire,Maruti,Swift Dzire,6,20000,Individual,Petrol,Manual,20.85,1197,83.14,5,520000,9.90353755128617
Volkswagen Polo,Volkswagen,Polo,4,28000,Dealer,Petrol,Automatic,17.21,1197,103.6,5,860000,10.239995502805316
Hyundai Verna,Hyundai,Verna,10,47000,Dealer,Diesel,Automatic,22.32,1582,126.32,5,450000,10.757924157061597
Maruti Celerio,Maruti,Celerio,6,50000,Individual,Petrol,Automatic,23.1,998,67.04,5,400000,10.819798284210286
Ford Figo,Ford,Figo,3,43266,Dealer,Petrol,Manual,18.16,1196,86.8,5,620000,10.675145498714587
Maruti Baleno,Maruti,Baleno,4,27232,Dealer,Petrol,Manual,21.1,998,100.5,5,695000,10.212184752202996
Maruti Vitara,Maruti,Vitara,3,51000,Dealer,Diesel,Manual,24.3,1248,88.5,5,799000,10.839600519357369
Hyundai i20,Hyundai,i20,7,100000,Individual,Petrol,Manual,18.6,1197,81.83,5,515000,11.51293546492023
Hyundai Verna,Hyundai,Verna,5,78000,Dealer,Diesel,Manual,23.9,1582,126.2,5,751000,11.264476926102367
Maruti Alto,Maruti,Alto,7,60000,Dealer,Petrol,Manual,22.74,796,47.3,5,265000,11.002116507732017
Audi A4,Audi,A4,9,40000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1265000,10.596659732783579
Maruti Alto,Maruti,Alto,11,70000,Dealer,Petrol,Manual,19.7,796,46.3,5,245000,11.156264806643742
Maruti Ciaz,Maruti,Ciaz,4,21000,Dealer,Petrol,Manual,20.73,1373,91.1,5,725000,9.952325334619427
Hyundai i20,Hyundai,i20,3,28061,Dealer,Petrol,Automatic,15.0,1396,100.0,5,825000,10.242171626953942
Hyundai i20,Hyundai,i20,6,58000,Dealer,Diesel,Manual,22.54,1396,88.73,5,490000,10.968215530759236
Ford Ecosport,Ford,Ecosport,7,61000,Dealer,Petrol,Manual,15.8,1499,110.0,5,530000,11.0186455364637
Maruti Vitara,Maruti,Vitara,4,30000,Individual,Diesel,Manual,24.3,1248,88.5,5,850000,10.308985993422082
Maruti Alto,Maruti,Alto,6,70000,Individual,Petrol,Manual,23.95,998,67.1,5,300000,11.156264806643742
Maruti Swift Dzire,Maruti,Swift Dzire,4,35000,Individual,Petrol,Manual,21.21,1197,81.8,5,700000,10.463131911491967
Maruti Celerio,Maruti,Celerio,6,40000,Individual,Petrol,Automatic,23.1,998,67.04,5,400000,10.596659732783579
Datsun GO,Datsun,GO,6,56000,Dealer,Petrol,Manual,19.44,1198,67.0,7,395000,10.933124826700707
Ford Ecosport,Ford,Ecosport,5,20000,Individual,Petrol,Manual,15.85,1499,110.4,5,620000,9.90353755128617
Hyundai i20,Hyundai,i20,9,80000,Dealer,Petrol,Manual,17.0,1197,80.0,5,350000,11.289794413577894
Maruti Alto,Maruti,Alto,7,30000,Individual,Petrol,Manual,23.95,998,67.05,5,250000,10.308985993422082
Hyundai i20,Hyundai,i20,3,12000,Dealer,Petrol,Automatic,17.4,1197,81.86,5,890000,9.392745258631441
Volkswagen Vento,Volkswagen,Vento,4,23000,Dealer,Petrol,Automatic,18.19,1197,103.2,5,840000,10.043292972227004
Maruti Alto,Maruti,Alto,11,80000,Dealer,Petrol,Manual,20.92,998,67.1,5,160000,11.289794413577894
Maruti Wagon R,Maruti,Wagon R,4,66807,Dealer,CNG,Manual,26.2,998,58.2,5,410000,11.109578112833065
Datsun RediGO,Datsun,RediGO,5,64968,Dealer,Petrol,Manual,22.7,799,53.64,5,250000,11.081665512036867
Ford Figo,Ford,Figo,7,63000,Dealer,Diesel,Manual,20.0,1399,68.05,5,450000,11.050905878263567
Mahindra Scorpio,Mahindra,Scorpio,7,155000,Individual,Diesel,Manual,12.05,2179,120.0,8,590000,11.951186847493476
Hyundai i20,Hyundai,i20,2,14000,Dealer,Petrol,Manual,18.6,1197,81.83,5,880000,9.546884034617925
Volkswagen Vento,Volkswagen,Vento,10,42722,Dealer,Diesel,Manual,20.54,1598,103.6,5,525000,10.662492695887538
Maruti Baleno,Maruti,Baleno,3,13422,Dealer,Petrol,Automatic,21.4,1197,83.1,5,793000,9.504724932487637
Maruti Ertiga,Maruti,Ertiga,7,70000,Individual,Diesel,Manual,20.77,1248,88.76,7,500000,11.156264806643742
Maruti Ciaz,Maruti,Ciaz,2,11564,Dealer,Petrol,Manual,20.73,1373,91.1,5,895000,9.355738574665539
Honda Amaze,Honda,Amaze,5,56964,Dealer,Diesel,Manual,25.8,1498,98.6,5,525000,10.950192323132216
Mahindra Scorpio,Mahindra,Scorpio,3,57000,Dealer,Diesel,Manual,15.4,1997,120.0,7,1035000,10.950824090522445
Maruti Swift,Maruti,Swift,6,54000,Dealer,Diesel,Manual,28.4,1248,74.0,5,585000,10.896757843893464
Hyundai i20,Hyundai,i20,11,67000,Dealer,Petrol,Manual,20.35,1197,81.86,5,395000,11.112462823634855
Hyundai Verna,Hyundai,Verna,9,72000,Dealer,Diesel,Manual,22.32,1582,126.32,5,350000,11.184435286790631
Tata Safari,Tata,Safari,8,90000,Dealer,Diesel,Manual,14.0,2179,138.1,7,490000,11.407576060361786
Maruti Wagon R,Maruti,Wagon R,10,70000,Individual,Petrol,Manual,18.9,998,67.1,5,185000,11.156264806643742
