car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,log_price,price_per_km,log_km,engine_per_seat
Hyundai i10,Hyundai,i10,11,40685,Dealer,Petrol,Manual,20.36,1197,78.9,5,270000,12.506180941677357,6.636352464053091,10.613639331911896,239.4
Honda Jazz,Honda,Jazz,6,55937,Dealer,Petrol,Manual,18.7,1199,88.7,5,635000,13.361381852676738,11.352056778161145,10.93199921352475,239.8
Skoda Superb,Skoda,Superb,9,81131,Dealer,Diesel,Manual,17.2,1968,138.1,5,630000,13.353476685668044,7.765219213370968,11.303832736878679,393.6
Honda CR-V,Honda,CR-V,17,87000,Dealer,Petrol,Automatic,13.7,1997,153.86,5,450000,13.017005083966255,5.172413793103448,11.373674891823535,399.4
Maruti Celerio,Maruti,Celerio,5,40775,Dealer,Petrol,Manual,23.1,998,67.04,5,445000,13.005831808336863,10.913549969343961,10.615848952019878,199.6
Audi A6,Audi,A6,8,45000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1390000,14.144815024531075,30.88888888888889,10.714439990727769,393.6
Tata Nexon,Tata,Nexon,3,70000,Individual,Diesel,Manual,21.5,1497,108.5,5,733000,13.504902345124338,10.471428571428572,11.156264806643742,299.4
Hyundai Creta,Hyundai,Creta,4,100000,Individual,Diesel,Manual,21.38,1396,88.7,5,800000,13.592368256649284,8.0,11.51293546492023,279.2
Maruti Swift,Maruti,Swift,5,50000,Dealer,Diesel,Manual,25.2,1248,74.0,5,640000,13.369225017834633,12.8,10.819798284210286,249.6
Hyundai Venue,Hyundai,Venue,2,9500,Dealer,Diesel,Manual,23.7,1396,88.7,5,1075000,13.887832149776026,113.15789473684211,9.15915233520675,279.2
Hyundai i20,Hyundai,i20,8,74947,Dealer,Petrol,Manual,18.5,1197,82.9,5,495000,13.112315061750808,6.604667298224078,11.224549818718403,239.4
Hyundai Grand,Hyundai,Grand,6,5000,Individual,Petrol,Manual,18.9,1197,82.0,5,399000,12.896719202134523,79.8,8.517393171418904,239.4
Maruti S-Presso,Maruti,S-Presso,1,5000,Individual,Petrol,Manual,21.7,998,67.0,5,550000,13.217675375388819,110.0,8.517393171418904,199.6
Hyundai Grand,Hyundai,Grand,5,45000,Dealer,Petrol,Manual,18.9,1197,82.0,5,550000,13.217675375388819,12.222222222222221,10.714439990727769,239.4
Hyundai i20,Hyundai,i20,5,64500,Individual,Diesel,Manual,22.54,1396,88.73,5,749000,13.52649559761195,11.612403100775193,11.07443600653965,279.2
Maruti Swift Dzire,Maruti,Swift Dzire,6,70000,Individual,Diesel,Manual,26.59,1248,74.0,5,500000,13.122365377402328,7.142857142857143,11.156264806643742,249.6
Tata Nexon,Tata,Nexon,2,10000,Individual,Petrol,Automatic,17.0,1198,108.5,5,700000,13.45883704259595,70.0,9.210440366976517,239.6
Maruti Wagon R,Maruti,Wagon R,7,67532,Dealer,CNG,Manual,26.6,998,58.16,5,315000,12.660331092405906,4.664455369306403,11.120371646282273,199.6
Audi A6,Audi,A6,11,86000,Dealer,Diesel,Automatic,12.4,2698,179.5,5,1100000,13.910821646859095,12.790697674418604,11.362114203075018,539.6
Volkswagen Vento,Volkswagen,Vento,8,100000,Dealer,Diesel,Manual,20.34,1498,103.2,5,399000,12.896719202134523,3.99,11.51293546492023,299.6
Hyundai Grand,Hyundai,Grand,2,1200,Dealer,Petrol,Manual,18.9,1197,81.86,5,611000,13.322853874813605,509.1666666666667,7.0909098220799835,239.4
Maruti Swift,Maruti,Swift,3,15000,Individual,Petrol,Manual,22.0,1197,81.8,5,729000,13.499430382731967,48.6,9.61587214452889,239.4
Hyundai Verna,Hyundai,Verna,4,32200,Dealer,Petrol,Automatic,17.1,1591,121.4,5,945000,13.758941264676379,29.347826086956523,10.379752786950895,318.2
Volkswagen Polo,Volkswagen,Polo,5,31000,Dealer,Petrol,Manual,16.47,1198,74.0,5,685000,13.437175577097312,22.096774193548388,10.34177474101152,239.6
Maruti Swift,Maruti,Swift,8,90000,Dealer,Diesel,Manual,22.9,1248,74.0,5,525000,13.171155446333852,5.833333333333333,11.407576060361786,249.6
Honda City,Honda,City,11,90000,Individual,Petrol,Manual,17.0,1497,118.0,5,300000,12.611541086966115,3.3333333333333335,11.407576060361786,299.4
Maruti Celerio,Maruti,Celerio,5,100000,Individual,Petrol,Automatic,23.1,998,67.04,5,400000,12.899222326086994,4.0,11.51293546492023,199.6
Ford Figo,Ford,Figo,8,46584,Dealer,Petrol,Manual,15.6,1196,70.0,5,325000,12.691583538230217,6.976644341404774,10.749033879884525,239.2
Maruti Ciaz,Maruti,Ciaz,5,62000,Dealer,Diesel,Manual,28.09,1248,88.5,5,725000,13.493928313146206,11.693548387096774,11.034905792929415,249.6
Hyundai Verna,Hyundai,Verna,8,81000,Dealer,Petrol,Automatic,17.1,1591,121.4,5,425000,12.959846800844963,5.246913580246914,11.302216779257382,318.2
Maruti Ciaz,Maruti,Ciaz,3,33000,Dealer,Petrol,Automatic,19.12,1373,91.1,5,945000,13.758941264676379,28.636363636363637,10.404293143019792,274.6
Honda Amaze,Honda,Amaze,2,18005,Dealer,Petrol,Automatic,18.1,1199,88.7,5,785000,13.573440270649085,43.59900027770064,9.798460314668421,239.8
Hyundai i10,Hyundai,i10,9,15000,Individual,Petrol,Manual,20.36,1197,78.9,5,220000,12.301387370778713,14.666666666666666,9.61587214452889,239.4
Honda City,Honda,City,12,63000,Individual,Petrol,Manual,17.0,1497,118.0,5,260000,12.468440756144114,4.126984126984127,11.050905878263567,299.4
Maruti Alto,Maruti,Alto,8,32000,Dealer,Petrol,Manual,23.95,998,67.05,5,240000,12.388398368982115,7.5,10.373522431293592,199.6
Maruti Baleno,Maruti,Baleno,4,54000,Dealer,Petrol,Manual,21.4,1197,83.1,5,580000,13.270785106659046,10.74074074074074,10.896757843893464,239.4
Hyundai i20,Hyundai,i20,9,53000,Dealer,Diesel,Manual,21.9,1396,90.0,5,385000,12.861001210669146,7.264150943396227,10.87806606028079,279.2
Mahindra Scorpio,Mahindra,Scorpio,4,110000,Individual,Diesel,Manual,15.4,1997,120.0,7,800000,13.592368256649284,7.2727272727272725,11.608244735642321,285.2857142857143
Hyundai i10,Hyundai,i10,12,80000,Individual,Petrol,Manual,20.36,1197,78.9,5,130000,11.775297421715827,1.625,11.289794413577894,239.4
Datsun GO,Datsun,GO,6,27000,Dealer,Petrol,Manual,19.44,1198,67.0,7,295000,12.59473402514672,10.925925925925926,10.203629181337648,171.14285714285714
Hyundai i20,Hyundai,i20,8,65000,Dealer,Diesel,Manual,21.9,1396,88.76,5,475000,13.07107218827772,7.3076923076923075,11.082157933374816,279.2
Ford Figo,Ford,Figo,8,97358,Dealer,Diesel,Manual,20.0,1399,68.05,5,365000,12.807655372286902,3.7490498983134413,11.486160456450074,279.8
Mahindra Scorpio,Mahindra,Scorpio,8,40000,Individual,Diesel,Manual,14.0,2523,75.0,8,550000,13.217675375388819,13.75,10.596659732783579,315.375
Maruti Alto,Maruti,Alto,14,60000,Individual,Petrol,Manual,19.7,796,46.3,5,80000,11.289794413577894,1.3333333333333333,11.002116507732017,159.2
Maruti Baleno,Maruti,Baleno,4,43318,Dealer,Petrol,Automatic,19.56,1197,81.8,5,750000,13.527829818844937,17.31381873586038,10.676346616822633,239.4
Maruti Alto,Maruti,Alto,5,6800,Individual,Petrol,Manual,24.7,796,47.3,5,300000,12.611541086966115,44.11764705882353,8.824824939175638,159.2
Hyundai Creta,Hyundai,Creta,4,32000,Dealer,Petrol,Automatic,13.0,1591,121.3,5,1125000,13.933294482509151,35.15625,10.373522431293592,318.2
Maruti Alto,Maruti,Alto,10,32000,Dealer,Petrol,Manual,20.92,998,67.1,5,200000,12.206077645517674,6.25,10.373522431293592,199.6
Hyundai i20,Hyundai,i20,3,32300,Individual,Diesel,Manual,21.19,1396,88.73,5,800000,13.592368256649284,24.76780185758514,10.382853468483827,279.2
Hyundai Verna,Hyundai,Verna,3,69000,Dealer,Diesel,Manual,22.0,1582,126.2,5,1200000,13.997832948091215,17.391304347826086,11.141876276228,316.4
Hyundai i20,Hyundai,i20,5,57000,Individual,Diesel,Manual,22.54,1396,88.73,5,530000,13.180634172318978,9.298245614035087,10.950824090522445,279.2
Honda City,Honda,City,5,46000,Dealer,Diesel,Manual,26.0,1498,98.6,5,650000,13.384729180332174,14.130434782608695,10.736418414365376,299.6
Maruti Ertiga,Maruti,Ertiga,4,40000,Individual,Petrol,Automatic,17.03,1373,91.1,7,720000,13.487007879880162,18.0,10.596659732783579,196.14285714285714
Hyundai i10,Hyundai,i10,11,70000,Individual,Petrol,Manual,20.36,1197,78.9,5,300000,12.611541086966115,4.285714285714286,11.156264806643742,239.4
Maruti Alto,Maruti,Alto,4,20920,Dealer,Petrol,Manual,24.7,796,47.3,5,310000,12.644330802262578,14.818355640535373,9.948508718183648,159.2
Mahindra XUV500,Mahindra,XUV500,6,85000,Individual,Diesel,Manual,16.0,2179,140.0,7,1300000,14.077875591662238,15.294117647058824,11.350418300109132,311.2857142857143
BMW 3,BMW,3,10,75100,Dealer,Diesel,Automatic,13.2,1995,170.0,5,1025000,13.840204146163925,13.648468708388815,11.226589153242802,399.0
Hyundai Verna,Hyundai,Verna,10,54000,Dealer,Petrol,Manual,17.1,1591,121.3,5,451000,13.019224835777257,8.351851851851851,10.896757843893464,318.2
Mahindra XUV500,Mahindra,XUV500,6,86000,Dealer,Diesel,Manual,16.0,2179,140.0,7,1175000,13.976779556623864,13.662790697674419,11.362114203075018,311.2857142857143
Renault Duster,Renault,Duster,7,80000,Individual,Diesel,Manual,19.01,1461,108.45,5,710000,13.47302165746721,8.875,11.289794413577894,292.2
Hyundai Creta,Hyundai,Creta,4,33000,Dealer,Petrol,Manual,15.8,1591,121.3,5,1140000,13.946539697563276,34.54545454545455,10.404293143019792,318.2
Hyundai Creta,Hyundai,Creta,6,51000,Dealer,Diesel,Manual,21.38,1396,88.7,5,910000,13.721200977393528,17.84313725490196,10.839600519357369,279.2
Hyundai Verna,Hyundai,Verna,6,31500,Individual,Petrol,Manual,17.01,1591,121.3,5,600000,13.304686600863562,19.047619047619047,10.357774570341576,318.2
Honda Jazz,Honda,Jazz,6,35380,Dealer,Diesel,Manual,27.3,1498,98.6,5,660000,13.399996629152975,18.654607122668175,10.473930231870588,299.6
Toyota Innova,Toyota,Innova,8,95000,Dealer,Diesel,Manual,12.99,2494,100.6,8,925000,13.73755009757506,9.736842105263158,11.461642696843066,311.75
Volkswagen Polo,Volkswagen,Polo,6,62000,Dealer,Diesel,Manual,20.14,1498,88.0,5,675000,13.42246945133505,10.887096774193548,11.034905792929415,299.6
Honda City,Honda,City,5,27000,Individual,Petrol,Manual,17.8,1497,117.3,5,650000,13.384729180332174,24.074074074074073,10.203629181337648,299.4
Maruti Swift Dzire,Maruti,Swift Dzire,8,70000,Individual,Diesel,Manual,23.4,1248,74.0,5,600000,13.304686600863562,8.571428571428571,11.156264806643742,249.6
Maruti Eeco,Maruti,Eeco,2,1500,Individual,Petrol,Manual,15.37,1196,73.0,5,380000,12.847929163278053,253.33333333333334,7.313886831633462,239.2
Honda Jazz,Honda,Jazz,5,44480,Dealer,Petrol,Automatic,19.0,1199,88.7,5,625000,13.345508528717259,14.051258992805755,10.702817410686135,239.8
Honda Amaze,Honda,Amaze,8,57000,Dealer,Petrol,Automatic,18.1,1199,88.7,5,425000,12.959846800844963,7.456140350877193,10.950824090522445,239.8
Maruti Celerio,Maruti,Celerio,4,20000,Individual,Petrol,Automatic,23.1,998,67.04,5,450000,13.017005083966255,22.5,9.90353755128617,199.6
Honda City,Honda,City,6,90000,Individual,Petrol,Automatic,18.0,1497,117.3,5,750000,13.527829818844937,8.333333333333334,11.407576060361786,299.4
Honda City,Honda,City,11,80000,Individual,Petrol,Automatic,16.8,1497,118.0,5,400000,12.899222326086994,5.0,11.289794413577894,299.4
Honda Jazz,Honda,Jazz,6,19567,Dealer,Petrol,Manual,18.7,1199,88.7,5,575000,13.26212705890841,29.386211478509736,9.881650857926953,239.8
Maruti Baleno,Maruti,Baleno,5,60000,Individual,Petrol,Manual,21.4,1197,83.1,5,500000,13.122365377402328,8.333333333333334,11.002116507732017,239.4
Maruti Celerio,Maruti,Celerio,7,39800,Dealer,Petrol,Automatic,23.1,998,67.04,5,375000,12.834683971615659,9.422110552763819,10.591647316585027,199.6
Hyundai i10,Hyundai,i10,9,58500,Dealer,Petrol,Automatic,16.95,1197,78.9,5,325000,12.691583538230217,5.555555555555555,10.97679912709094,239.4
Maruti Ignis,Maruti,Ignis,3,33000,Dealer,Petrol,Manual,20.89,1197,81.8,5,550000,13.217675375388819,16.666666666666668,10.404293143019792,239.4
Tata Nexon,Tata,Nexon,3,12000,Dealer,Diesel,Manual,21.5,1497,108.5,5,821000,13.61827960646062,68.41666666666667,9.392745258631441,299.4
Maruti Alto,Maruti,Alto,16,91000,Dealer,Petrol,Manual,19.7,796,46.3,5,125000,11.736077016252437,1.3736263736263736,11.418625774449598,159.2
Maruti Alto,Maruti,Alto,4,9000,Dealer,Petrol,Manual,23.95,998,67.05,5,335000,12.721888795877375,37.22222222222222,9.105090961257085,199.6
Maruti Celerio,Maruti,Celerio,7,26000,Dealer,Petrol,Automatic,23.1,998,67.04,5,460000,13.038983942375959,17.692307692307693,10.165890277802454,199.6
Renault KWID,Renault,KWID,5,40087,Dealer,Petrol,Manual,23.01,999,67.0,5,310000,12.644330802262578,7.733180332776212,10.59883231663956,199.8
Renault KWID,Renault,KWID,3,50000,Individual,Petrol,Manual,25.17,799,53.3,5,300000,12.611541086966115,6.0,10.819798284210286,159.8
Maruti Ertiga,Maruti,Ertiga,5,48782,Dealer,Diesel,Manual,20.77,1248,88.8,7,890000,13.698977865303197,18.2444344225329,10.795137170493833,178.28571428571428
Maruti Vitara,Maruti,Vitara,4,70000,Individual,Diesel,Manual,24.3,1248,88.5,5,680000,13.429849547739444,9.714285714285714,11.156264806643742,249.6
Maruti Swift Dzire,Maruti,Swift Dzire,1,18000,Dealer,Petrol,Manual,21.21,1197,81.8,5,800000,13.592368256649284,44.44444444444444,9.798182590890704,239.4
Ford Figo,Ford,Figo,6,100000,Individual,Diesel,Manual,25.83,1498,99.0,5,400000,12.899222326086994,4.0,11.51293546492023,299.6
Maruti Celerio,Maruti,Celerio,5,27521,Dealer,Petrol,Automatic,23.1,998,67.04,5,455000,13.02805489573287,16.532829475673122,10.222740963825228,199.6
Maruti Swift Dzire,Maruti,Swift Dzire,12,40000,Individual,Petrol,Manual,17.5,1197,85.8,5,290000,12.577639650232573,7.25,10.596659732783579,239.4
Honda Amaze,Honda,Amaze,8,70000,Individual,Diesel,Manual,25.8,1498,98.6,5,400000,12.899222326086994,5.714285714285714,11.156264806643742,299.6
Hyundai Creta,Hyundai,Creta,4,90000,Individual,Petrol,Manual,15.29,1591,121.3,5,1180000,13.981025843899115,13.11111111111111,11.407576060361786,318.2
Volkswagen Polo,Volkswagen,Polo,5,24000,Dealer,Petrol,Automatic,17.2,1197,103.6,5,700000,13.45883704259595,29.166666666666668,10.085850775128717,239.4
Honda City,Honda,City,7,60568,Dealer,Petrol,Manual,17.4,1497,117.6,5,650000,13.384729180332174,10.731739532426364,11.01153849001536,299.4
Maruti Wagon R,Maruti,Wagon R,5,29000,Individual,Petrol,Automatic,20.51,998,67.0,5,365000,12.807655372286902,12.586206896551724,10.275085591132715,199.6
Tata Nexon,Tata,Nexon,3,23962,Dealer,Petrol,Automatic,17.0,1198,108.5,5,875000,13.681980308196241,36.516150571738585,10.084266253072569,239.6
Maruti Ciaz,Maruti,Ciaz,3,27000,Dealer,Diesel,Manual,28.09,1248,88.5,5,965000,13.779884416590017,35.74074074074074,10.203629181337648,249.6
Maruti Baleno,Maruti,Baleno,4,55000,Dealer,Diesel,Manual,27.39,1248,74.0,5,675000,13.42246945133505,12.272727272727273,10.915106645867503,249.6
Maruti Vitara,Maruti,Vitara,3,28900,Dealer,Diesel,Automatic,24.3,1248,88.5,5,895000,13.704580114574805,30.968858131487888,10.27163147557801,249.6
Skoda Rapid,Skoda,Rapid,7,72000,Dealer,Diesel,Manual,20.5,1598,103.5,5,485000,13.091906231773164,6.736111111111111,11.184435286790631,319.6
Maruti Celerio,Maruti,Celerio,6,15000,Dealer,Petrol,Manual,23.1,998,67.04,5,475000,13.07107218827772,31.666666666666668,9.61587214452889,199.6
Renault Duster,Renault,Duster,6,66000,Dealer,Diesel,Manual,20.46,1461,83.8,5,625000,13.345508528717259,9.469696969696969,11.097425172408931,292.2
Maruti Swift,Maruti,Swift,13,73000,Dealer,Diesel,Manual,17.8,1248,75.0,5,250000,12.429220196836383,3.4246575342465753,11.19822841866684,249.6
Honda City,Honda,City,5,49590,Dealer,Petrol,Manual,17.8,1497,117.3,5,725000,13.493928313146206,14.619883040935672,10.81156464463578,299.4
Mahindra Scorpio,Mahindra,Scorpio,15,122524,Dealer,Diesel,Manual,12.05,2179,120.0,8,265000,12.487488878546145,2.1628415657340603,11.716070369777748,272.375
Skoda Rapid,Skoda,Rapid,9,100000,Individual,Petrol,Manual,15.0,1598,103.6,5,300000,12.611541086966115,3.0,11.51293546492023,319.6
Hyundai i20,Hyundai,i20,6,50000,Individual,Diesel,Manual,22.54,1396,88.73,5,680000,13.429849547739444,13.6,10.819798284210286,279.2
Honda Civic,Honda,Civic,12,66000,Dealer,Petrol,Manual,13.5,1799,130.0,5,275000,12.524530013005734,4.166666666666667,11.097425172408931,359.8
Hyundai i10,Hyundai,i10,11,80000,Individual,Petrol,Manual,20.36,1197,78.9,5,180000,12.100717685412471,2.25,11.289794413577894,239.4
Maruti Swift Dzire,Maruti,Swift Dzire,6,20000,Individual,Petrol,Manual,20.85,1197,83.14,5,520000,13.161586013632684,26.0,9.90353755128617,239.4
Volkswagen Polo,Volkswagen,Polo,4,28000,Dealer,Petrol,Automatic,17.21,1197,103.6,5,860000,13.664688831019712,30.714285714285715,10.239995502805316,239.4
Hyundai Verna,Hyundai,Verna,10,47000,Dealer,Diesel,Automatic,22.32,1582,126.32,5,450000,13.017005083966255,9.574468085106384,10.757924157061597,316.4
Maruti Celerio,Maruti,Celerio,6,50000,Individual,Petrol,Automatic,23.1,998,67.04,5,400000,12.899222326086994,8.0,10.819798284210286,199.6
Ford Figo,Ford,Figo,3,43266,Dealer,Petrol,Manual,18.16,1196,86.8,5,620000,13.3374763699232,14.329958859150372,10.675145498714587,239.2
Maruti Baleno,Maruti,Baleno,4,27232,Dealer,Petrol,Manual,21.1,998,100.5,5,695000,13.451668563394815,25.52144535840188,10.212184752202996,199.6
Maruti Vitara,Maruti,Vitara,3,51000,Dealer,Diesel,Manual,24.3,1248,88.5,5,799000,13.591117476312084,15.666666666666666,10.839600519357369,249.6
Hyundai i20,Hyundai,i20,7,100000,Individual,Petrol,Manual,18.6,1197,81.83,5,515000,13.151924121391561,5.15,11.51293546492023,239.4
Hyundai Verna,Hyundai,Verna,5,78000,Dealer,Diesel,Manual,23.9,1582,126.2,5,751000,13.529162262303307,9.628205128205128,11.264476926102367,316.4
Maruti Alto,Maruti,Alto,7,60000,Dealer,Petrol,Manual,22.74,796,47.3,5,265000,12.487488878546145,4.416666666666667,11.002116507732017,159.2
Audi A4,Audi,A4,9,40000,Dealer,Diesel,Automatic,17.11,1968,174.33,5,1265000,14.05058347065728,31.625,10.596659732783579,393.6
Maruti Alto,Maruti,Alto,11,70000,Dealer,Petrol,Manual,19.7,796,46.3,5,245000,12.409017571151187,3.5,11.156264806643742,159.2
Maruti Ciaz,Maruti,Ciaz,4,21000,Dealer,Petrol,Manual,20.73,1373,91.1,5,725000,13.493928313146206,34.523809523809526,9.952325334619427,274.6
Hyundai i20,Hyundai,i20,3,28061,Dealer,Petrol,Automatic,15.0,1396,100.0,5,825000,13.623139877437296,29.400235201881614,10.242171626953942,279.2
Hyundai i20,Hyundai,i20,6,58000,Dealer,Diesel,Manual,22.54,1396,88.73,5,490000,13.102162710901053,8.448275862068966,10.968215530759236,279.2
Ford Ecosport,Ford,Ecosport,7,61000,Dealer,Petrol,Manual,15.8,1499,110.0,5,530000,13.180634172318978,8.688524590163935,11.0186455364637,299.8
Maruti Vitara,Maruti,Vitara,4,30000,Individual,Diesel,Manual,24.3,1248,88.5,5,850000,13.652992804936396,28.333333333333332,10.308985993422082,249.6
Maruti Alto,Maruti,Alto,6,70000,Individual,Petrol,Manual,23.95,998,67.1,5,300000,12.611541086966115,4.285714285714286,11.156264806643742,199.6
Maruti Swift Dzire,Maruti,Swift Dzire,4,35000,Individual,Petrol,Manual,21.21,1197,81.8,5,700000,13.45883704259595,20.0,10.463131911491967,239.4
Maruti Celerio,Maruti,Celerio,6,40000,Individual,Petrol,Automatic,23.1,998,67.04,5,400000,12.899222326086994,10.0,10.596659732783579,199.6
Datsun GO,Datsun,GO,6,56000,Dealer,Petrol,Manual,19.44,1198,67.0,7,395000,12.886643575525625,7.053571428571429,10.933124826700707,171.14285714285714
Ford Ecosport,Ford,Ecosport,5,20000,Individual,Petrol,Manual,15.85,1499,110.4,5,620000,13.3374763699232,31.0,9.90353755128617,299.8
Hyundai i20,Hyundai,i20,9,80000,Dealer,Petrol,Manual,17.0,1197,80.0,5,350000,12.765691290604371,4.375,11.289794413577894,239.4
Maruti Alto,Maruti,Alto,7,30000,Individual,Petrol,Manual,23.95,998,67.05,5,250000,12.429220196836383,8.333333333333334,10.308985993422082,199.6
Hyundai i20,Hyundai,i20,3,12000,Dealer,Petrol,Automatic,17.4,1197,81.86,5,890000,13.698977865303197,74.16666666666667,9.392745258631441,239.4
Volkswagen Vento,Volkswagen,Vento,4,23000,Dealer,Petrol,Automatic,18.19,1197,103.2,5,840000,13.641158361294979,36.52173913043478,10.043292972227004,239.4
Maruti Alto,Maruti,Alto,11,80000,Dealer,Petrol,Manual,20.92,998,67.1,5,160000,11.982935344196433,2.0,11.289794413577894,199.6
Maruti Wagon R,Maruti,Wagon R,4,66807,Dealer,CNG,Manual,26.2,998,58.2,5,410000,12.923914877701906,6.1370814435613035,11.109578112833065,199.6
Datsun RediGO,Datsun,RediGO,5,64968,Dealer,Petrol,Manual,22.7,799,53.64,5,250000,12.429220196836383,3.848048269917498,11.081665512036867,159.8
Ford Figo,Ford,Figo,7,63000,Dealer,Diesel,Manual,20.0,1399,68.05,5,450000,13.017005083966255,7.142857142857143,11.050905878263567,279.8
Mahindra Scorpio,Mahindra,Scorpio,7,155000,Individual,Diesel,Manual,12.05,2179,120.0,8,590000,13.28787951079572,3.806451612903226,11.951186847493476,272.375
Hyundai i20,Hyundai,i20,2,14000,Dealer,Petrol,Manual,18.6,1197,81.83,5,880000,13.68767832281738,62.857142857142854,9.546884034617925,239.4
Volkswagen Vento,Volkswagen,Vento,10,42722,Dealer,Diesel,Manual,20.54,1598,103.6,5,525000,13.171155446333852,12.288750526660737,10.662492695887538,319.6
Maruti Baleno,Maruti,Baleno,3,13422,Dealer,Petrol,Automatic,21.4,1197,83.1,5,793000,13.583579761650238,59.08210400834451,9.504724932487637,239.4
Maruti Ertiga,Maruti,Ertiga,7,70000,Individual,Diesel,Manual,20.77,1248,88.76,7,500000,13.122365377402328,7.142857142857143,11.156264806643742,178.28571428571428
